year,sex,age_class,filename,url
2005,f,50,bra_f_50_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_f_50_2005.tif
2005,f,55,bra_f_55_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_f_55_2005.tif
2005,f,60,bra_f_60_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_f_60_2005.tif
2005,f,65,bra_f_65_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_f_65_2005.tif
2005,f,70,bra_f_70_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_f_70_2005.tif
2005,f,75,bra_f_75_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_f_75_2005.tif
2005,f,80,bra_f_80_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_f_80_2005.tif
2005,m,0,bra_m_0_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_0_2005.tif
2005,m,1,bra_m_1_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_1_2005.tif
2005,m,5,bra_m_5_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_5_2005.tif
2005,m,10,bra_m_10_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_10_2005.tif
2005,m,15,bra_m_15_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_15_2005.tif
2005,m,20,bra_m_20_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_20_2005.tif
2005,m,25,bra_m_25_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_25_2005.tif
2005,m,30,bra_m_30_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_30_2005.tif
2005,m,35,bra_m_35_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_35_2005.tif
2005,m,40,bra_m_40_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_40_2005.tif
2005,m,45,bra_m_45_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_45_2005.tif
2005,m,50,bra_m_50_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_50_2005.tif
2005,m,55,bra_m_55_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_55_2005.tif
2005,m,60,bra_m_60_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_60_2005.tif
2005,m,65,bra_m_65_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_65_2005.tif
2005,m,70,bra_m_70_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_70_2005.tif
2005,m,75,bra_m_75_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_75_2005.tif
2005,m,80,bra_m_80_2005.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2005/BRA/bra_m_80_2005.tif
2006,f,0,bra_f_0_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_0_2006.tif
2006,f,1,bra_f_1_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_1_2006.tif
2006,f,5,bra_f_5_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_5_2006.tif
2006,f,10,bra_f_10_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_10_2006.tif
2006,f,15,bra_f_15_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_15_2006.tif
2006,f,20,bra_f_20_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_20_2006.tif
2006,f,25,bra_f_25_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_25_2006.tif
2006,f,30,bra_f_30_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_30_2006.tif
2006,f,35,bra_f_35_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_35_2006.tif
2006,f,40,bra_f_40_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_40_2006.tif
2006,f,45,bra_f_45_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_45_2006.tif
2006,f,50,bra_f_50_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_50_2006.tif
2006,f,55,bra_f_55_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_55_2006.tif
2006,f,60,bra_f_60_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_60_2006.tif
2006,f,65,bra_f_65_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_65_2006.tif
2006,f,70,bra_f_70_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_70_2006.tif
2006,f,75,bra_f_75_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_75_2006.tif
2006,f,80,bra_f_80_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_f_80_2006.tif
2006,m,0,bra_m_0_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_0_2006.tif
2006,m,1,bra_m_1_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_1_2006.tif
2006,m,5,bra_m_5_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_5_2006.tif
2006,m,10,bra_m_10_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_10_2006.tif
2006,m,15,bra_m_15_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_15_2006.tif
2006,m,20,bra_m_20_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_20_2006.tif
2006,m,25,bra_m_25_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_25_2006.tif
2006,m,30,bra_m_30_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_30_2006.tif
2006,m,35,bra_m_35_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_35_2006.tif
2006,m,40,bra_m_40_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_40_2006.tif
2006,m,45,bra_m_45_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_45_2006.tif
2006,m,50,bra_m_50_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_50_2006.tif
2006,m,55,bra_m_55_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_55_2006.tif
2006,m,60,bra_m_60_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_60_2006.tif
2006,m,65,bra_m_65_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_65_2006.tif
2006,m,70,bra_m_70_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_70_2006.tif
2006,m,75,bra_m_75_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_75_2006.tif
2006,m,80,bra_m_80_2006.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2006/BRA/bra_m_80_2006.tif
2007,f,0,bra_f_0_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_0_2007.tif
2007,f,1,bra_f_1_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_1_2007.tif
2007,f,5,bra_f_5_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_5_2007.tif
2007,f,10,bra_f_10_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_10_2007.tif
2007,f,15,bra_f_15_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_15_2007.tif
2007,f,20,bra_f_20_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_20_2007.tif
2007,f,25,bra_f_25_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_25_2007.tif
2007,f,30,bra_f_30_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_30_2007.tif
2007,f,35,bra_f_35_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_35_2007.tif
2007,f,40,bra_f_40_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_40_2007.tif
2007,f,45,bra_f_45_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_45_2007.tif
2007,f,50,bra_f_50_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_50_2007.tif
2007,f,55,bra_f_55_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_55_2007.tif
2007,f,60,bra_f_60_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_60_2007.tif
2007,f,65,bra_f_65_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_65_2007.tif
2007,f,70,bra_f_70_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_70_2007.tif
2007,f,75,bra_f_75_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_75_2007.tif
2007,f,80,bra_f_80_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_f_80_2007.tif
2007,m,0,bra_m_0_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_0_2007.tif
2007,m,1,bra_m_1_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_1_2007.tif
2007,m,5,bra_m_5_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_5_2007.tif
2007,m,10,bra_m_10_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_10_2007.tif
2007,m,15,bra_m_15_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_15_2007.tif
2007,m,20,bra_m_20_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_20_2007.tif
2007,m,25,bra_m_25_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_25_2007.tif
2007,m,30,bra_m_30_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_30_2007.tif
2007,m,35,bra_m_35_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_35_2007.tif
2007,m,40,bra_m_40_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_40_2007.tif
2007,m,45,bra_m_45_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_45_2007.tif
2007,m,50,bra_m_50_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_50_2007.tif
2007,m,55,bra_m_55_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_55_2007.tif
2007,m,60,bra_m_60_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_60_2007.tif
2007,m,65,bra_m_65_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_65_2007.tif
2007,m,70,bra_m_70_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_70_2007.tif
2007,m,75,bra_m_75_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_75_2007.tif
2007,m,80,bra_m_80_2007.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2007/BRA/bra_m_80_2007.tif
2008,f,0,bra_f_0_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_0_2008.tif
2008,f,1,bra_f_1_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_1_2008.tif
2008,f,5,bra_f_5_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_5_2008.tif
2008,f,10,bra_f_10_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_10_2008.tif
2008,f,15,bra_f_15_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_15_2008.tif
2008,f,20,bra_f_20_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_20_2008.tif
2008,f,25,bra_f_25_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_25_2008.tif
2008,f,30,bra_f_30_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_30_2008.tif
2008,f,35,bra_f_35_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_35_2008.tif
2008,f,40,bra_f_40_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_40_2008.tif
2008,f,45,bra_f_45_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_45_2008.tif
2008,f,50,bra_f_50_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_50_2008.tif
2008,f,55,bra_f_55_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_55_2008.tif
2008,f,60,bra_f_60_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_60_2008.tif
2008,f,65,bra_f_65_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_65_2008.tif
2008,f,70,bra_f_70_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_70_2008.tif
2008,f,75,bra_f_75_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_75_2008.tif
2008,f,80,bra_f_80_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_f_80_2008.tif
2008,m,0,bra_m_0_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_0_2008.tif
2008,m,1,bra_m_1_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_1_2008.tif
2008,m,5,bra_m_5_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_5_2008.tif
2008,m,10,bra_m_10_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_10_2008.tif
2008,m,15,bra_m_15_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_15_2008.tif
2008,m,20,bra_m_20_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_20_2008.tif
2008,m,25,bra_m_25_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_25_2008.tif
2008,m,30,bra_m_30_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_30_2008.tif
2008,m,35,bra_m_35_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_35_2008.tif
2008,m,40,bra_m_40_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_40_2008.tif
2008,m,45,bra_m_45_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_45_2008.tif
2008,m,50,bra_m_50_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_50_2008.tif
2008,m,55,bra_m_55_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_55_2008.tif
2008,m,60,bra_m_60_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_60_2008.tif
2008,m,65,bra_m_65_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_65_2008.tif
2008,m,70,bra_m_70_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_70_2008.tif
2008,m,75,bra_m_75_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_75_2008.tif
2008,m,80,bra_m_80_2008.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2008/BRA/bra_m_80_2008.tif
2009,f,0,bra_f_0_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_0_2009.tif
2009,f,1,bra_f_1_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_1_2009.tif
2009,f,5,bra_f_5_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_5_2009.tif
2009,f,10,bra_f_10_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_10_2009.tif
2009,f,15,bra_f_15_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_15_2009.tif
2009,f,20,bra_f_20_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_20_2009.tif
2009,f,25,bra_f_25_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_25_2009.tif
2009,f,30,bra_f_30_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_30_2009.tif
2009,f,35,bra_f_35_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_35_2009.tif
2009,f,40,bra_f_40_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_40_2009.tif
2009,f,45,bra_f_45_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_45_2009.tif
2009,f,50,bra_f_50_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_50_2009.tif
2009,f,55,bra_f_55_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_55_2009.tif
2009,f,60,bra_f_60_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_60_2009.tif
2009,f,65,bra_f_65_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_65_2009.tif
2009,f,70,bra_f_70_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_70_2009.tif
2009,f,75,bra_f_75_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_75_2009.tif
2009,f,80,bra_f_80_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_f_80_2009.tif
2009,m,0,bra_m_0_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_0_2009.tif
2009,m,1,bra_m_1_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_1_2009.tif
2009,m,5,bra_m_5_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_5_2009.tif
2009,m,10,bra_m_10_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_10_2009.tif
2009,m,15,bra_m_15_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_15_2009.tif
2009,m,20,bra_m_20_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_20_2009.tif
2009,m,25,bra_m_25_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_25_2009.tif
2009,m,30,bra_m_30_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_30_2009.tif
2009,m,35,bra_m_35_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_35_2009.tif
2009,m,40,bra_m_40_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_40_2009.tif
2009,m,45,bra_m_45_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_45_2009.tif
2009,m,50,bra_m_50_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_50_2009.tif
2009,m,55,bra_m_55_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_55_2009.tif
2009,m,60,bra_m_60_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_60_2009.tif
2009,m,65,bra_m_65_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_65_2009.tif
2009,m,70,bra_m_70_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_70_2009.tif
2009,m,75,bra_m_75_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_75_2009.tif
2009,m,80,bra_m_80_2009.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2009/BRA/bra_m_80_2009.tif
2010,f,0,bra_f_0_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_0_2010.tif
2010,f,1,bra_f_1_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_1_2010.tif
2010,f,5,bra_f_5_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_5_2010.tif
2010,f,10,bra_f_10_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_10_2010.tif
2010,f,15,bra_f_15_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_15_2010.tif
2010,f,20,bra_f_20_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_20_2010.tif
2010,f,25,bra_f_25_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_25_2010.tif
2010,f,30,bra_f_30_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_30_2010.tif
2010,f,35,bra_f_35_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_35_2010.tif
2010,f,40,bra_f_40_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_40_2010.tif
2010,f,45,bra_f_45_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_45_2010.tif
2010,f,50,bra_f_50_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_50_2010.tif
2010,f,55,bra_f_55_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_55_2010.tif
2010,f,60,bra_f_60_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_60_2010.tif
2010,f,65,bra_f_65_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_65_2010.tif
2010,f,70,bra_f_70_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_70_2010.tif
2010,f,75,bra_f_75_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_75_2010.tif
2010,f,80,bra_f_80_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_f_80_2010.tif
2010,m,0,bra_m_0_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_m_0_2010.tif
2010,m,1,bra_m_1_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_m_1_2010.tif
2010,m,5,bra_m_5_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_m_5_2010.tif
2010,m,10,bra_m_10_2010.tif,https://data.worldpop.org/GIS/AgeSex_structures/Global_2000_2020/2010/BRA/bra_m_10_2010.tif
